local_time, electricity in kW,,,,,local_time
2019-06-25 10:00:00,1886.224,,,,,2019-06-25 10:00:00
2019-06-25 11:00:00,1885.383,,,,,2019-06-25 11:00:00
2019-06-25 12:00:00,1857.48,,,,,2019-06-25 12:00:00
2019-06-25 13:00:00,1836.848,,,,,2019-06-25 13:00:00
2019-06-25 14:00:00,1847.016,,,,,2019-06-25 14:00:00
2019-06-25 15:00:00,1862.347,,,,,2019-06-25 15:00:00
2019-06-25 16:00:00,1856.748,,,,,2019-06-25 16:00:00
2019-06-25 17:00:00,1841.881,,,,,2019-06-25 17:00:00
2019-06-25 18:00:00,1864.738,,,,,2019-06-25 18:00:00
2019-06-25 19:00:00,1870.909,,,,,2019-06-25 19:00:00
2019-06-25 20:00:00,1848.071,,,,,2019-06-25 20:00:00
2019-06-25 21:00:00,1750.838,,,,,2019-06-25 21:00:00
2019-06-25 22:00:00,1604.089,,,,,2019-06-25 22:00:00
2019-06-25 23:00:00,1569.522,,,,,2019-06-25 23:00:00
2019-06-26 00:00:00,1582.342,,,,,2019-06-26 00:00:00
2019-06-26 01:00:00,1611.256,,,,,2019-06-26 01:00:00
2019-06-26 02:00:00,1652.59,,,,,2019-06-26 02:00:00
2019-06-26 03:00:00,1630.085,,,,,2019-06-26 03:00:00
2019-06-26 04:00:00,1488.858,,,,,2019-06-26 04:00:00
2019-06-26 05:00:00,1372.558,,,,,2019-06-26 05:00:00
2019-06-26 06:00:00,1227.738,,,,,2019-06-26 06:00:00
2019-06-26 07:00:00,1087.125,,,,,2019-06-26 07:00:00
2019-06-26 08:00:00,903.054,,,,,2019-06-26 08:00:00
2019-06-26 09:00:00,694.996,,,,,2019-06-26 09:00:00
2019-06-26 10:00:00,518.05,,,,,2019-06-26 10:00:00
2019-06-26 11:00:00,403.669,,,,,2019-06-26 11:00:00
2019-06-26 12:00:00,308.334,,,,,2019-06-26 12:00:00
2019-06-26 13:00:00,198.512,,,,,2019-06-26 13:00:00
2019-06-26 14:00:00,120.782,,,,,2019-06-26 14:00:00
2019-06-26 15:00:00,106.355,,,,,2019-06-26 15:00:00
2019-06-26 16:00:00,124.893,,,,,2019-06-26 16:00:00
2019-06-26 17:00:00,129.249,,,,,2019-06-26 17:00:00
2019-06-26 18:00:00,129.233,,,,,2019-06-26 18:00:00
2019-06-26 19:00:00,112.639,,,,,2019-06-26 19:00:00
2019-06-26 20:00:00,113.332,,,,,2019-06-26 20:00:00
2019-06-26 21:00:00,157.039,,,,,2019-06-26 21:00:00
2019-06-26 22:00:00,231.965,,,,,2019-06-26 22:00:00
2019-06-26 23:00:00,288.219,,,,,2019-06-26 23:00:00
2019-06-27 00:00:00,379.392,,,,,2019-06-27 00:00:00
2019-06-27 01:00:00,502.194,,,,,2019-06-27 01:00:00
2019-06-27 02:00:00,629.619,,,,,2019-06-27 02:00:00
2019-06-27 03:00:00,726.767,,,,,2019-06-27 03:00:00
2019-06-27 04:00:00,762.451,,,,,2019-06-27 04:00:00
2019-06-27 05:00:00,721.955,,,,,2019-06-27 05:00:00
2019-06-27 06:00:00,604.842,,,,,2019-06-27 06:00:00
2019-06-27 07:00:00,542.988,,,,,2019-06-27 07:00:00
2019-06-27 08:00:00,568.463,,,,,2019-06-27 08:00:00
2019-06-27 09:00:00,591.829,,,,,2019-06-27 09:00:00
2019-06-27 10:00:00,524.295,,,,,2019-06-27 10:00:00
2019-06-27 11:00:00,400.389,,,,,2019-06-27 11:00:00
2019-06-27 12:00:00,285.326,,,,,2019-06-27 12:00:00
2019-06-27 13:00:00,219.276,,,,,2019-06-27 13:00:00
2019-06-27 14:00:00,195.914,,,,,2019-06-27 14:00:00
2019-06-27 15:00:00,209.308,,,,,2019-06-27 15:00:00
2019-06-27 16:00:00,263.884,,,,,2019-06-27 16:00:00
2019-06-27 17:00:00,335.991,,,,,2019-06-27 17:00:00
2019-06-27 18:00:00,371.317,,,,,2019-06-27 18:00:00
2019-06-27 19:00:00,361.727,,,,,2019-06-27 19:00:00
2019-06-27 20:00:00,306.863,,,,,2019-06-27 20:00:00
2019-06-27 21:00:00,231.754,,,,,2019-06-27 21:00:00
2019-06-27 22:00:00,166.587,,,,,2019-06-27 22:00:00
2019-06-27 23:00:00,112.105,,,,,2019-06-27 23:00:00
2019-06-28 00:00:00,80.954,,,,,2019-06-28 00:00:00
2019-06-28 01:00:00,69.498,,,,,2019-06-28 01:00:00
2019-06-28 02:00:00,62.914,,,,,2019-06-28 02:00:00
2019-06-28 03:00:00,62.904,,,,,2019-06-28 03:00:00
2019-06-28 04:00:00,67.023,,,,,2019-06-28 04:00:00
2019-06-28 05:00:00,70.742,,,,,2019-06-28 05:00:00
2019-06-28 06:00:00,77.393,,,,,2019-06-28 06:00:00
2019-06-28 07:00:00,123.416,,,,,2019-06-28 07:00:00
2019-06-28 08:00:00,219.661,,,,,2019-06-28 08:00:00
2019-06-28 09:00:00,359.959,,,,,2019-06-28 09:00:00
2019-06-28 10:00:00,527.484,,,,,2019-06-28 10:00:00
2019-06-28 11:00:00,688.765,,,,,2019-06-28 11:00:00
2019-06-28 12:00:00,812.95,,,,,2019-06-28 12:00:00
2019-06-28 13:00:00,897.269,,,,,2019-06-28 13:00:00
2019-06-28 14:00:00,987.426,,,,,2019-06-28 14:00:00
2019-06-28 15:00:00,1079.716,,,,,2019-06-28 15:00:00
2019-06-28 16:00:00,1130.932,,,,,2019-06-28 16:00:00
2019-06-28 17:00:00,1163.397,,,,,2019-06-28 17:00:00
2019-06-28 18:00:00,1203.671,,,,,2019-06-28 18:00:00
2019-06-28 19:00:00,1243.099,,,,,2019-06-28 19:00:00
2019-06-28 20:00:00,1248.341,,,,,2019-06-28 20:00:00
2019-06-28 21:00:00,1252.698,,,,,2019-06-28 21:00:00
2019-06-28 22:00:00,1367.585,,,,,2019-06-28 22:00:00
2019-06-28 23:00:00,1464.034,,,,,2019-06-28 23:00:00
2019-06-29 00:00:00,1519.723,,,,,2019-06-29 00:00:00
2019-06-29 01:00:00,1531.944,,,,,2019-06-29 01:00:00
2019-06-29 02:00:00,1492.772,,,,,2019-06-29 02:00:00
2019-06-29 03:00:00,1425.358,,,,,2019-06-29 03:00:00
2019-06-29 04:00:00,1344.486,,,,,2019-06-29 04:00:00
2019-06-29 05:00:00,1249.76,,,,,2019-06-29 05:00:00
2019-06-29 06:00:00,1085.194,,,,,2019-06-29 06:00:00
2019-06-29 07:00:00,964.099,,,,,2019-06-29 07:00:00
2019-06-29 08:00:00,950.309,,,,,2019-06-29 08:00:00
2019-06-29 09:00:00,964.133,,,,,2019-06-29 09:00:00
2019-06-29 10:00:00,994.464,,,,,2019-06-29 10:00:00
2019-06-29 11:00:00,1228.093,,,,,2019-06-29 11:00:00
2019-06-29 12:00:00,987.678,,,,,2019-06-29 12:00:00
2019-06-29 13:00:00,407.08,,,,,2019-06-29 13:00:00
2019-06-29 14:00:00,806.897,,,,,2019-06-29 14:00:00
2019-06-29 15:00:00,1112.766,,,,,2019-06-29 15:00:00
2019-06-29 16:00:00,1082.376,,,,,2019-06-29 16:00:00
2019-06-29 17:00:00,879.778,,,,,2019-06-29 17:00:00
2019-06-29 18:00:00,902.535,,,,,2019-06-29 18:00:00
2019-06-29 19:00:00,985.965,,,,,2019-06-29 19:00:00
2019-06-29 20:00:00,593.799,,,,,2019-06-29 20:00:00
2019-06-29 21:00:00,690.264,,,,,2019-06-29 21:00:00
2019-06-29 22:00:00,887.548,,,,,2019-06-29 22:00:00
2019-06-29 23:00:00,1079.765,,,,,2019-06-29 23:00:00
2019-06-30 00:00:00,1337.159,,,,,2019-06-30 00:00:00
2019-06-30 01:00:00,1670.931,,,,,2019-06-30 01:00:00
2019-06-30 02:00:00,1903.924,,,,,2019-06-30 02:00:00
2019-06-30 03:00:00,1859.655,,,,,2019-06-30 03:00:00
2019-06-30 04:00:00,1714.703,,,,,2019-06-30 04:00:00
2019-06-30 05:00:00,1664.565,,,,,2019-06-30 05:00:00
2019-06-30 06:00:00,1698.768,,,,,2019-06-30 06:00:00
2019-06-30 07:00:00,1843.221,,,,,2019-06-30 07:00:00
2019-06-30 08:00:00,1979.407,,,,,2019-06-30 08:00:00
2019-06-30 09:00:00,2103.871,,,,,2019-06-30 09:00:00
2019-06-30 10:00:00,2160.926,,,,,2019-06-30 10:00:00
2019-06-30 11:00:00,2200.78,,,,,2019-06-30 11:00:00
2019-06-30 12:00:00,2281.949,,,,,2019-06-30 12:00:00
2019-06-30 13:00:00,2331.9,,,,,2019-06-30 13:00:00
2019-06-30 14:00:00,2332.786,,,,,2019-06-30 14:00:00
2019-06-30 15:00:00,2294.856,,,,,2019-06-30 15:00:00
2019-06-30 16:00:00,2275.342,,,,,2019-06-30 16:00:00
2019-06-30 17:00:00,2305.062,,,,,2019-06-30 17:00:00
2019-06-30 18:00:00,2320.327,,,,,2019-06-30 18:00:00
2019-06-30 19:00:00,2314.432,,,,,2019-06-30 19:00:00
2019-06-30 20:00:00,2307.439,,,,,2019-06-30 20:00:00
2019-06-30 21:00:00,2285.967,,,,,2019-06-30 21:00:00
2019-06-30 22:00:00,2266.198,,,,,2019-06-30 22:00:00
2019-06-30 23:00:00,2280.276,,,,,2019-06-30 23:00:00
2019-07-01 00:00:00,2300.662,,,,,2019-07-01 00:00:00
2019-07-01 01:00:00,2302.647,,,,,2019-07-01 01:00:00
2019-07-01 02:00:00,2291.676,,,,,2019-07-01 02:00:00
2019-07-01 03:00:00,2211.924,,,,,2019-07-01 03:00:00
2019-07-01 04:00:00,2151.021,,,,,2019-07-01 04:00:00
2019-07-01 05:00:00,1989.94,,,,,2019-07-01 05:00:00
2019-07-01 06:00:00,1848.767,,,,,2019-07-01 06:00:00
2019-07-01 07:00:00,1925.063,,,,,2019-07-01 07:00:00
2019-07-01 08:00:00,2027.014,,,,,2019-07-01 08:00:00
2019-07-01 09:00:00,2200.912,,,,,2019-07-01 09:00:00
2019-07-01 10:00:00,2274.077,,,,,2019-07-01 10:00:00
2019-07-01 11:00:00,2286.42,,,,,2019-07-01 11:00:00
2019-07-01 12:00:00,2253.531,,,,,2019-07-01 12:00:00
2019-07-01 13:00:00,2190.974,,,,,2019-07-01 13:00:00
2019-07-01 14:00:00,2092.703,,,,,2019-07-01 14:00:00
2019-07-01 15:00:00,1943.92,,,,,2019-07-01 15:00:00
2019-07-01 16:00:00,1796.728,,,,,2019-07-01 16:00:00
2019-07-01 17:00:00,1729.489,,,,,2019-07-01 17:00:00
2019-07-01 18:00:00,1694.381,,,,,2019-07-01 18:00:00
2019-07-01 19:00:00,1627.971,,,,,2019-07-01 19:00:00
2019-07-01 20:00:00,1457.481,,,,,2019-07-01 20:00:00
2019-07-01 21:00:00,1173.936,,,,,2019-07-01 21:00:00
2019-07-01 22:00:00,904.105,,,,,2019-07-01 22:00:00
2019-07-01 23:00:00,802.637,,,,,2019-07-01 23:00:00
2019-07-02 00:00:00,722.919,,,,,2019-07-02 00:00:00
2019-07-02 01:00:00,705,,,,,2019-07-02 01:00:00
2019-07-02 02:00:00,768.976,,,,,2019-07-02 02:00:00
2019-07-02 03:00:00,824.626,,,,,2019-07-02 03:00:00
2019-07-02 04:00:00,863.358,,,,,2019-07-02 04:00:00
2019-07-02 05:00:00,882.772,,,,,2019-07-02 05:00:00
2019-07-02 06:00:00,843.326,,,,,2019-07-02 06:00:00
2019-07-02 07:00:00,964.072,,,,,2019-07-02 07:00:00
2019-07-02 08:00:00,1133.789,,,,,2019-07-02 08:00:00
2019-07-02 09:00:00,1244.916,,,,,2019-07-02 09:00:00
2019-07-02 10:00:00,1310.725,,,,,2019-07-02 10:00:00
2019-07-02 11:00:00,1343.936,,,,,2019-07-02 11:00:00
2019-07-02 12:00:00,1374.313,,,,,2019-07-02 12:00:00
2019-07-02 13:00:00,1403.038,,,,,2019-07-02 13:00:00
2019-07-02 14:00:00,1427.76,,,,,2019-07-02 14:00:00
2019-07-02 15:00:00,1427.766,,,,,2019-07-02 15:00:00
2019-07-02 16:00:00,1450.909,,,,,2019-07-02 16:00:00
2019-07-02 17:00:00,1477.521,,,,,2019-07-02 17:00:00
2019-07-02 18:00:00,1499.746,,,,,2019-07-02 18:00:00
2019-07-02 19:00:00,1457.452,,,,,2019-07-02 19:00:00
2019-07-02 20:00:00,1313.038,,,,,2019-07-02 20:00:00
2019-07-02 21:00:00,1158.568,,,,,2019-07-02 21:00:00
2019-07-02 22:00:00,966.751,,,,,2019-07-02 22:00:00
2019-07-02 23:00:00,847.482,,,,,2019-07-02 23:00:00
2019-07-03 00:00:00,917.404,,,,,2019-07-03 00:00:00
2019-07-03 01:00:00,1025.083,,,,,2019-07-03 01:00:00
2019-07-03 02:00:00,1072.616,,,,,2019-07-03 02:00:00
2019-07-03 03:00:00,1096.631,,,,,2019-07-03 03:00:00
2019-07-03 04:00:00,962.861,,,,,2019-07-03 04:00:00
2019-07-03 05:00:00,797.121,,,,,2019-07-03 05:00:00
2019-07-03 06:00:00,670.789,,,,,2019-07-03 06:00:00
2019-07-03 07:00:00,647.596,,,,,2019-07-03 07:00:00
2019-07-03 08:00:00,695.02,,,,,2019-07-03 08:00:00
2019-07-03 09:00:00,740.059,,,,,2019-07-03 09:00:00
2019-07-03 10:00:00,749.463,,,,,2019-07-03 10:00:00
2019-07-03 11:00:00,728.33,,,,,2019-07-03 11:00:00
2019-07-03 12:00:00,701.762,,,,,2019-07-03 12:00:00
2019-07-03 13:00:00,679.962,,,,,2019-07-03 13:00:00
2019-07-03 14:00:00,668.803,,,,,2019-07-03 14:00:00
2019-07-03 15:00:00,647.61,,,,,2019-07-03 15:00:00
2019-07-03 16:00:00,633.484,,,,,2019-07-03 16:00:00
2019-07-03 17:00:00,670.258,,,,,2019-07-03 17:00:00
2019-07-03 18:00:00,676.309,,,,,2019-07-03 18:00:00
2019-07-03 19:00:00,717.495,,,,,2019-07-03 19:00:00
2019-07-03 20:00:00,789.14,,,,,2019-07-03 20:00:00
2019-07-03 21:00:00,959.934,,,,,2019-07-03 21:00:00
2019-07-03 22:00:00,1031.872,,,,,2019-07-03 22:00:00
2019-07-03 23:00:00,964.115,,,,,2019-07-03 23:00:00
2019-07-04 00:00:00,917.268,,,,,2019-07-04 00:00:00
2019-07-04 01:00:00,1007.903,,,,,2019-07-04 01:00:00
2019-07-04 02:00:00,1062.581,,,,,2019-07-04 02:00:00
2019-07-04 03:00:00,1049.396,,,,,2019-07-04 03:00:00
2019-07-04 04:00:00,1026.588,,,,,2019-07-04 04:00:00
2019-07-04 05:00:00,1039.638,,,,,2019-07-04 05:00:00
2019-07-04 06:00:00,1076.531,,,,,2019-07-04 06:00:00
2019-07-04 07:00:00,1117.523,,,,,2019-07-04 07:00:00
2019-07-04 08:00:00,1220.843,,,,,2019-07-04 08:00:00
2019-07-04 09:00:00,1371.643,,,,,2019-07-04 09:00:00
2019-07-04 10:00:00,1476.938,,,,,2019-07-04 10:00:00
2019-07-04 11:00:00,1567.991,,,,,2019-07-04 11:00:00
2019-07-04 12:00:00,1762.147,,,,,2019-07-04 12:00:00
2019-07-04 13:00:00,1956.482,,,,,2019-07-04 13:00:00
2019-07-04 14:00:00,1971.13,,,,,2019-07-04 14:00:00
2019-07-04 15:00:00,1966.081,,,,,2019-07-04 15:00:00
2019-07-04 16:00:00,1959.976,,,,,2019-07-04 16:00:00
2019-07-04 17:00:00,1852.08,,,,,2019-07-04 17:00:00
2019-07-04 18:00:00,1839.844,,,,,2019-07-04 18:00:00
2019-07-04 19:00:00,1834.015,,,,,2019-07-04 19:00:00
2019-07-04 20:00:00,1786.31,,,,,2019-07-04 20:00:00
2019-07-04 21:00:00,1745.47,,,,,2019-07-04 21:00:00
2019-07-04 22:00:00,1648.576,,,,,2019-07-04 22:00:00
2019-07-04 23:00:00,1496.617,,,,,2019-07-04 23:00:00
2019-07-05 00:00:00,1434.706,,,,,2019-07-05 00:00:00
2019-07-05 01:00:00,1355.486,,,,,2019-07-05 01:00:00
2019-07-05 02:00:00,1282.632,,,,,2019-07-05 02:00:00
2019-07-05 03:00:00,1343.934,,,,,2019-07-05 03:00:00
2019-07-05 04:00:00,1353.862,,,,,2019-07-05 04:00:00
2019-07-05 05:00:00,1220.882,,,,,2019-07-05 05:00:00
2019-07-05 06:00:00,964.072,,,,,2019-07-05 06:00:00
2019-07-05 07:00:00,741.737,,,,,2019-07-05 07:00:00
2019-07-05 08:00:00,557.696,,,,,2019-07-05 08:00:00
2019-07-05 09:00:00,392.226,,,,,2019-07-05 09:00:00
2019-07-05 10:00:00,301.712,,,,,2019-07-05 10:00:00
2019-07-05 11:00:00,383.053,,,,,2019-07-05 11:00:00
2019-07-05 12:00:00,595.339,,,,,2019-07-05 12:00:00
2019-07-05 13:00:00,909.057,,,,,2019-07-05 13:00:00
2019-07-05 14:00:00,1210.558,,,,,2019-07-05 14:00:00
2019-07-05 15:00:00,1457.485,,,,,2019-07-05 15:00:00
2019-07-05 16:00:00,1705.406,,,,,2019-07-05 16:00:00
2019-07-05 17:00:00,1855.193,,,,,2019-07-05 17:00:00
2019-07-05 18:00:00,1936.915,,,,,2019-07-05 18:00:00
2019-07-05 19:00:00,1879.647,,,,,2019-07-05 19:00:00
2019-07-05 20:00:00,1742.549,,,,,2019-07-05 20:00:00
2019-07-05 21:00:00,1620.956,,,,,2019-07-05 21:00:00
2019-07-05 22:00:00,1593.062,,,,,2019-07-05 22:00:00
2019-07-05 23:00:00,1542.991,,,,,2019-07-05 23:00:00
2019-07-06 00:00:00,1567.574,,,,,2019-07-06 00:00:00
2019-07-06 01:00:00,1623.319,,,,,2019-07-06 01:00:00
2019-07-06 02:00:00,1658.232,,,,,2019-07-06 02:00:00
2019-07-06 03:00:00,1667.625,,,,,2019-07-06 03:00:00
2019-07-06 04:00:00,1643.851,,,,,2019-07-06 04:00:00
2019-07-06 05:00:00,1658.612,,,,,2019-07-06 05:00:00
2019-07-06 06:00:00,1716.031,,,,,2019-07-06 06:00:00
2019-07-06 07:00:00,1849.005,,,,,2019-07-06 07:00:00
2019-07-06 08:00:00,1885.356,,,,,2019-07-06 08:00:00
2019-07-06 09:00:00,1882.092,,,,,2019-07-06 09:00:00
2019-07-06 10:00:00,1862.119,,,,,2019-07-06 10:00:00
2019-07-06 11:00:00,1766.961,,,,,2019-07-06 11:00:00
2019-07-06 12:00:00,1611.064,,,,,2019-07-06 12:00:00
2019-07-06 13:00:00,1452.198,,,,,2019-07-06 13:00:00
2019-07-06 14:00:00,1306.554,,,,,2019-07-06 14:00:00
2019-07-06 15:00:00,1203.642,,,,,2019-07-06 15:00:00
2019-07-06 16:00:00,1150.767,,,,,2019-07-06 16:00:00
2019-07-06 17:00:00,1134.423,,,,,2019-07-06 17:00:00
2019-07-06 18:00:00,1125.367,,,,,2019-07-06 18:00:00
2019-07-06 19:00:00,1110.561,,,,,2019-07-06 19:00:00
2019-07-06 20:00:00,1016.829,,,,,2019-07-06 20:00:00
2019-07-06 21:00:00,864.496,,,,,2019-07-06 21:00:00
2019-07-06 22:00:00,747.167,,,,,2019-07-06 22:00:00
2019-07-06 23:00:00,680.03,,,,,2019-07-06 23:00:00
2019-07-07 00:00:00,686.012,,,,,2019-07-07 00:00:00
2019-07-07 01:00:00,792.41,,,,,2019-07-07 01:00:00
2019-07-07 02:00:00,976.799,,,,,2019-07-07 02:00:00
2019-07-07 03:00:00,1134.722,,,,,2019-07-07 03:00:00
2019-07-07 04:00:00,1251.757,,,,,2019-07-07 04:00:00
2019-07-07 05:00:00,1284.276,,,,,2019-07-07 05:00:00
2019-07-07 06:00:00,1371.967,,,,,2019-07-07 06:00:00
2019-07-07 07:00:00,1509.907,,,,,2019-07-07 07:00:00
2019-07-07 08:00:00,1552.241,,,,,2019-07-07 08:00:00
2019-07-07 09:00:00,1544.658,,,,,2019-07-07 09:00:00
2019-07-07 10:00:00,1524.888,,,,,2019-07-07 10:00:00
2019-07-07 11:00:00,1505.656,,,,,2019-07-07 11:00:00
2019-07-07 12:00:00,1523.764,,,,,2019-07-07 12:00:00
2019-07-07 13:00:00,1594.726,,,,,2019-07-07 13:00:00
2019-07-07 14:00:00,1705.44,,,,,2019-07-07 14:00:00
2019-07-07 15:00:00,1775.108,,,,,2019-07-07 15:00:00
2019-07-07 16:00:00,1725.498,,,,,2019-07-07 16:00:00
2019-07-07 17:00:00,1620.529,,,,,2019-07-07 17:00:00
2019-07-07 18:00:00,1488.239,,,,,2019-07-07 18:00:00
2019-07-07 19:00:00,1391.102,,,,,2019-07-07 19:00:00
2019-07-07 20:00:00,1313.725,,,,,2019-07-07 20:00:00
2019-07-07 21:00:00,1218.402,,,,,2019-07-07 21:00:00
2019-07-07 22:00:00,1076.398,,,,,2019-07-07 22:00:00
2019-07-07 23:00:00,910.654,,,,,2019-07-07 23:00:00
2019-07-08 00:00:00,800.445,,,,,2019-07-08 00:00:00
2019-07-08 01:00:00,728.271,,,,,2019-07-08 01:00:00
2019-07-08 02:00:00,659.391,,,,,2019-07-08 02:00:00
2019-07-08 03:00:00,582.955,,,,,2019-07-08 03:00:00
2019-07-08 04:00:00,532.816,,,,,2019-07-08 04:00:00
2019-07-08 05:00:00,463.79,,,,,2019-07-08 05:00:00
2019-07-08 06:00:00,325.867,,,,,2019-07-08 06:00:00
2019-07-08 07:00:00,193.894,,,,,2019-07-08 07:00:00
2019-07-08 08:00:00,97.573,,,,,2019-07-08 08:00:00
2019-07-08 09:00:00,38.689,,,,,2019-07-08 09:00:00
2019-07-08 10:00:00,13.977,,,,,2019-07-08 10:00:00
2019-07-08 11:00:00,11.483,,,,,2019-07-08 11:00:00
2019-07-08 12:00:00,49.345,,,,,2019-07-08 12:00:00
2019-07-08 13:00:00,123.778,,,,,2019-07-08 13:00:00
2019-07-08 14:00:00,225.657,,,,,2019-07-08 14:00:00
2019-07-08 15:00:00,311.25,,,,,2019-07-08 15:00:00
2019-07-08 16:00:00,398.747,,,,,2019-07-08 16:00:00
2019-07-08 17:00:00,454.19,,,,,2019-07-08 17:00:00
2019-07-08 18:00:00,491.704,,,,,2019-07-08 18:00:00
2019-07-08 19:00:00,510.102,,,,,2019-07-08 19:00:00
2019-07-08 20:00:00,533.991,,,,,2019-07-08 20:00:00
2019-07-08 21:00:00,610.675,,,,,2019-07-08 21:00:00
2019-07-08 22:00:00,654.817,,,,,2019-07-08 22:00:00
2019-07-08 23:00:00,647.592,,,,,2019-07-08 23:00:00
2019-07-09 00:00:00,629.691,,,,,2019-07-09 00:00:00
2019-07-09 01:00:00,646.288,,,,,2019-07-09 01:00:00
2019-07-09 02:00:00,702.107,,,,,2019-07-09 02:00:00
2019-07-09 03:00:00,734.57,,,,,2019-07-09 03:00:00
2019-07-09 04:00:00,714.329,,,,,2019-07-09 04:00:00
2019-07-09 05:00:00,704.221,,,,,2019-07-09 05:00:00
2019-07-09 06:00:00,686.043,,,,,2019-07-09 06:00:00
2019-07-09 07:00:00,674.14,,,,,2019-07-09 07:00:00
2019-07-09 08:00:00,789.999,,,,,2019-07-09 08:00:00
2019-07-09 09:00:00,924.326,,,,,2019-07-09 09:00:00
2019-07-09 10:00:00,1079.704,,,,,2019-07-09 10:00:00
2019-07-09 11:00:00,1268.242,,,,,2019-07-09 11:00:00
2019-07-09 12:00:00,1391.807,,,,,2019-07-09 12:00:00
2019-07-09 13:00:00,1447.891,,,,,2019-07-09 13:00:00
2019-07-09 14:00:00,1434.381,,,,,2019-07-09 14:00:00
2019-07-09 15:00:00,1398.297,,,,,2019-07-09 15:00:00
2019-07-09 16:00:00,1348.13,,,,,2019-07-09 16:00:00
2019-07-09 17:00:00,1252.131,,,,,2019-07-09 17:00:00
2019-07-09 18:00:00,1147.916,,,,,2019-07-09 18:00:00
2019-07-09 19:00:00,1090.236,,,,,2019-07-09 19:00:00
2019-07-09 20:00:00,1127.849,,,,,2019-07-09 20:00:00
2019-07-09 21:00:00,1342.394,,,,,2019-07-09 21:00:00
2019-07-09 22:00:00,1397.473,,,,,2019-07-09 22:00:00
2019-07-09 23:00:00,1204.909,,,,,2019-07-09 23:00:00
2019-07-10 00:00:00,953.47,,,,,2019-07-10 00:00:00
2019-07-10 01:00:00,724.352,,,,,2019-07-10 01:00:00
2019-07-10 02:00:00,549.516,,,,,2019-07-10 02:00:00
2019-07-10 03:00:00,431.33,,,,,2019-07-10 03:00:00
2019-07-10 04:00:00,371.763,,,,,2019-07-10 04:00:00
2019-07-10 05:00:00,412.318,,,,,2019-07-10 05:00:00
2019-07-10 06:00:00,483.001,,,,,2019-07-10 06:00:00
2019-07-10 07:00:00,503.374,,,,,2019-07-10 07:00:00
2019-07-10 08:00:00,528.949,,,,,2019-07-10 08:00:00
2019-07-10 09:00:00,621.681,,,,,2019-07-10 09:00:00
2019-07-10 10:00:00,740.556,,,,,2019-07-10 10:00:00
2019-07-10 11:00:00,741.102,,,,,2019-07-10 11:00:00
2019-07-10 12:00:00,674.626,,,,,2019-07-10 12:00:00
2019-07-10 13:00:00,582.333,,,,,2019-07-10 13:00:00
2019-07-10 14:00:00,479.32,,,,,2019-07-10 14:00:00
2019-07-10 15:00:00,466.761,,,,,2019-07-10 15:00:00
2019-07-10 16:00:00,549.558,,,,,2019-07-10 16:00:00
2019-07-10 17:00:00,659.413,,,,,2019-07-10 17:00:00
2019-07-10 18:00:00,751.887,,,,,2019-07-10 18:00:00
2019-07-10 19:00:00,828.907,,,,,2019-07-10 19:00:00
2019-07-10 20:00:00,872.703,,,,,2019-07-10 20:00:00
2019-07-10 21:00:00,828.89,,,,,2019-07-10 21:00:00
2019-07-10 22:00:00,778.022,,,,,2019-07-10 22:00:00
2019-07-10 23:00:00,745.601,,,,,2019-07-10 23:00:00
2019-07-11 00:00:00,685.678,,,,,2019-07-11 00:00:00
2019-07-11 01:00:00,621.925,,,,,2019-07-11 01:00:00
2019-07-11 02:00:00,576.817,,,,,2019-07-11 02:00:00
2019-07-11 03:00:00,530.205,,,,,2019-07-11 03:00:00
2019-07-11 04:00:00,499.359,,,,,2019-07-11 04:00:00
2019-07-11 05:00:00,455.209,,,,,2019-07-11 05:00:00
2019-07-11 06:00:00,436.654,,,,,2019-07-11 06:00:00
2019-07-11 07:00:00,418.619,,,,,2019-07-11 07:00:00
2019-07-11 08:00:00,394.962,,,,,2019-07-11 08:00:00
2019-07-11 09:00:00,400.713,,,,,2019-07-11 09:00:00
2019-07-11 10:00:00,401.161,,,,,2019-07-11 10:00:00
2019-07-11 11:00:00,354.68,,,,,2019-07-11 11:00:00
2019-07-11 12:00:00,273.944,,,,,2019-07-11 12:00:00
2019-07-11 13:00:00,220.195,,,,,2019-07-11 13:00:00
2019-07-11 14:00:00,245.775,,,,,2019-07-11 14:00:00
2019-07-11 15:00:00,327.667,,,,,2019-07-11 15:00:00
2019-07-11 16:00:00,404.137,,,,,2019-07-11 16:00:00
2019-07-11 17:00:00,414.074,,,,,2019-07-11 17:00:00
2019-07-11 18:00:00,365.945,,,,,2019-07-11 18:00:00
2019-07-11 19:00:00,285.904,,,,,2019-07-11 19:00:00
2019-07-11 20:00:00,207.241,,,,,2019-07-11 20:00:00
2019-07-11 21:00:00,191.441,,,,,2019-07-11 21:00:00
2019-07-11 22:00:00,195.079,,,,,2019-07-11 22:00:00
2019-07-11 23:00:00,227.113,,,,,2019-07-11 23:00:00
2019-07-12 00:00:00,381.258,,,,,2019-07-12 00:00:00
2019-07-12 01:00:00,568.535,,,,,2019-07-12 01:00:00
2019-07-12 02:00:00,762.931,,,,,2019-07-12 02:00:00
2019-07-12 03:00:00,969.273,,,,,2019-07-12 03:00:00
2019-07-12 04:00:00,1050.989,,,,,2019-07-12 04:00:00
2019-07-12 05:00:00,1028.155,,,,,2019-07-12 05:00:00
2019-07-12 06:00:00,947.288,,,,,2019-07-12 06:00:00
